230,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,40.3829818,-3.669814715,"https://www.google.es/maps/place/San+Carlos+Borromeo+Parish/@40.3829818,-3.6698147,15z/data=!4m5!3m4!1s0x0:0xacf65c68135e0a90!8m2!3d40.3829818!4d-3.6698147","Calle Peironcely, 2, 28053 Madrid Calle del Conde Rodríguez San Pedro, 1, 28053 Madrid","914778578,676058347",sancarlos@laborromeo.org,http://www.sancarlosborromeo.org/,San Carlos Borromeo,Iglesia en apoyo con inmigrantes,Atención social,كنيسة لدعم المهاجرين,رعاية إجتماعية. ,Eglise en soutien aux migrants,,Church in support of immigrants,
231,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,40.390644,-3.73061715,"https://www.google.com/maps/place/Calle+Nicol%C3%A1s+Morales,+11,+28019+Madrid/@40.390644,-3.730617,15z/data=!4m5!3m4!1s0xd422793211d4861:0xbacb3c62dc3a4df9!8m2!3d40.3906435!4d-3.7306169?hl=es","Calle Nicolás Morales, 11 3ºD, Madrid ",915985156,,http://cepaim.org/fundacion/centros-cepaim/madrid/,CEPAIM Madrid,"Asesoramiento juridico , laboral, violencia de genero De Lunes a JuevesMañanas de 9h a 14hTardes de 15h a 18hMañanas Viernesde 9h a 15h","Asesoramiento juridico , laboral, violencia de genero",مشورة حقوقية، وظيفية، العنف ضد المرأة. من الإثنين إلى الخميس صباحًا من الساعة 9 إلى 14 ومساءًا من الساعة 15 إلى 18 وأيام الجمعة صباحًا من الساعة 9 إلى 15,"إستشارة قانونية مهنية , عنف قائم على أساس الجنس.","Conseil juridique et du travail, violence de genre Lundi au jeudi matin de 9h00 à 14h00 Après-midi de 15h00 à 18h00 Matin le vendredi de 9h00 à 15h00",,"Legal, employment and gender violence advice: Monday to Thursday, mornings from 9 a.m. to 2 p.m; afternoons from 3 p.m. to 6 p.m. Mornings on Friday from 9 a.m. to 3 p.m",
232,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,40.4716249,-3.694140215,"https://www.google.es/maps/place/San+Juan+del+Castillo+Foundation/@40.4716249,-3.6941402,15z/data=!4m5!3m4!1s0x0:0xbca6fb95f4c9c4dd!8m2!3d40.4716249!4d-3.6941402","Calle de los Mártires de la Ventilla, 103, 28029 Madrid",917320691,info@pueblosunidos.org,https://pueblosunidos.org/,Pueblos Unidos,"Asesoramiento juridico, intervención social, formación y empleo","Asesoramiento juridico, intervención social, formación y empleo",مشورة حقوقية، مساعدة اجتماعية، تأهيل وعمل,"إستشارة قانونية, تدخل إجتماعي, تكوين و فرص عمل.","Conseil juridique, intervention sociale, formation et emploi",,"Legal advice, social support and assistance, training and employment",
233,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,40.3753195,-3.661492415,"https://www.google.es/maps/place/MPDL+Movement+for+Peace/@40.3753195,-3.6614924,15z/data=!4m5!3m4!1s0x0:0x539f44e3f58529b7!8m2!3d40.3753195!4d-3.6614924","Calle de Martos, 15, Madrid, 28053",914297644,mpdl@mpdl.org,https://www.mpdl.org/,MPDL Movimiento por la paz,"Asesoría laboral, Formación ,empleo","Asesoría laboral, Formación empleo",مشورة وظيفية، تأهيل، عمل,"إستشارة مهنية, تكوين ,فرص عمل","Orientation professionnelle, Formation emploi",,"Job counselling, Job training",
234,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.3753195,-3.661492415,"https://www.google.es/maps/place/MPDL+Movement+for+Peace/@40.3753195,-3.6614924,15z/data=!4m5!3m4!1s0x0:0x539f44e3f58529b7!8m2!3d40.3753195!4d-3.6614924","Calle de Martos, 15, Madrid, 28053",917866497,asesoriajuridica@mpdl.org,https://www.mpdl.org/,MPDL Movimiento por la paz,Asesoría jurídica,Asesoría jurídica,مشورة حقوقية,إستشارة قانونية,Conseil juridique,,Legal advice,
235,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,37.9905319,-1.1140515,"https://www.google.es/maps/place/Asociaci%C3%B3n+Proyecto+Abraham/@37.9905319,-1.1140515,17z/data=!3m1!4b1!4m5!3m4!1s0xd638269025b5707:0xb42156c7ce3fd426!8m2!3d37.9905319!4d-1.1118628","Carril Baeza, 1 30006 Puente Tocinos (Murcia)",968200008,,www.proyectoabraham.org,Asociación Proyecto Abraham,Centro de atención social y administración ,"Atención social, Formacion Medio ambiente, Empleo de insercion",مركز رعاية اجتماعية وإدارة,رعاية إجتماعية. ,Centre d'aide sociale et administrative,,Social care and administration centre,
236,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,38.006069,-1.1486613,"https://www.google.es/maps/place/Calle+Deportista+Jes%C3%BAs+Hern%C3%A1ndez+Tito,+3,+30100+Espinardo,+Murcia/@38.006069,-1.1486613,17z/data=!3m1!4b1!4m5!3m4!1s0xd63819aec994717:0xffa8c983972c08b3!8m2!3d38.006069!4d-1.1464726","Calle Deportista Jesús Hernández Tito, 3, 30100, Espinardo, Murcia",968211186,caritas@caritasregiondemurcia.org,https://www.caritasregiondemurcia.org/,Cáritas Diócesis de Cartagena,"Acogida y acompañamiento, Educacion, Vivienda","Acogida y acompañamiento, Educacion, Vivienda",إيواء ومرافقة، تعليم، منزل,"إيواء و مرافقة, تعليم, إسكان.","Accueil, accompagnement, éducation, logement",,"Reception and support, education, housing",
237,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9795839,-1.1191,"https://www.google.es/maps/place/FEDERACION+RASINET/@37.9795839,-1.1191,17z/data=!3m1!4b1!4m5!3m4!1s0xd63820cad31b3f5:0xceeeec6130ea6f71!8m2!3d37.9795839!4d-1.1169113","C/ Alberto Sevilla local 1 bloque 1 esc 5ª 507 viviendas sociales, Infante · 30011 Murcia","968351024,628180048,618763012",rasinet@rasinet.org,http://rasinet.org/asociacion-de-senegaleses-en-la-region-de-murcia/,ASOCIACIÓN DE SENEGALESES EN LA REGIÓN DE MURCIA,Espacio de encuentro para inmigrantes senegaleses y africanos en general,"Apoyo social, Vivienda, Formacion",مساحة لالتقاء المهاجرين السنغاليين والأفارقة بشكل عالم,"دعم إجتماعي, إسكان, تكوين. ",Espace de rencontre des immigrants sénégalais et africains en général.,,Meeting space for Senegalese and African immigrants in general.,
238,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,37.9790342,-1.1191491,"https://www.google.es/maps/place/Calle+Alberto+Sevilla,+1,+Bloque+1,+Esc.+5,+30011+Murcia/@37.9790342,-1.1191491,17z/data=!3m1!4b1!4m5!3m4!1s0xd63820ca496a621:0x406ec03a5da537b3!8m2!3d37.9790342!4d-1.1169604","Calle Alberto Sevilla Nº 1, Bloque 1, Esc. 5. C.P. 30011, Murcia.",0034675689824 ,"murcia.acoge.comunicacion@redacoge.org , murcia.acoge.murcia@redacoge.org",https://murcia-acoge.com/,Murcia Acoge,"Acogida, Juridico, Laboral, Clases de español.","Acogida, Juridico, Laboral, Clases de español.",إيواء، حقوقي، وظيفي، دروس اللغة الإسبانية.,"إيواء, قانوني, مهني, دروس الإسبانية. ","Accueil, conseil juridique et professionnel, cours d'espagnol",,"Reception, legal advice, employment advice, Spanish classes.",
239,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4153774,-3.70828318,"https://www.google.com/maps/place/Plaza+Mayor,+Madrid/@40.4153774,-3.708283,18z/data=!3m1!4b1!4m5!3m4!1s0xd42287ed85fe0d9:0xd202c4f0d67625e8!8m2!3d40.4156181!4d-3.707023",CONTACTAR POR EMAIL O POR FACEBOOK:Mundo en Movimiento,,info@mundoenmovimiento.org,https://www.mundoenmovimiento.org/,Mundo en Movimiento,"Acción social, denuncia",,عمل اجتماعي، إبلاغ,,"Action sociale, dénonciation sociale",,"Social action, denunciation",
240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4110726,-3.70272415,"https://www.google.com/maps/place/SOS+Racismo+Madrid/@40.4110726,-3.702724,15z/data=!4m5!3m4!1s0x0:0xbab3f9052bc3eb77!8m2!3d40.4110726!4d-3.702724","Calle de Lavapiés, 13, 28012 Madrid",915592906,info@sosracismomadrid.es,https://www.sosracismomadrid.es/,SOS Racismo Madrid,"Denuncia, acompañamiento CIE, asesoría juridica","Denuncia, acompañamiento CIE, asesoría juridica",إبلاغ، مرافقة CIE، مشورة حقوقية,"شجب, مرافقة في مركزلحجزالأجانب, إستشارة قانونية.","Dénonciation sociale, accompagnement dans centre d'internement d'étrangers, conseil juridique",,"Denunciation, CIE support, legal advice",
241,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.4441325,-3.7020086,"https://www.google.com/maps/place/Asociaci%C3%B3n+Karibu/@40.4359332,-3.7121768,15z/data=!4m8!1m2!2m1!1sKaribu+madrid+google+maps!3m4!1s0xd4228f802667d93:0xc0f3b86535f464a2!8m2!3d40.443254!4d-3.70216","Calle de Sta Engracia, 140, 28003 Madrid",915531503,karibu@asociacionkaribu.org,http://www.asociacionkaribu.org/,Karibu,Asesoramiento juridico. Horarios: Consultar con la sede,,مشورة حقوقية. أوقات الدوام: استشارة المقر الرئيسي,,Conseil juridique. Horaires: consulter le bureau central.,,Legal advice. Times: consult the centre,
242,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,40.429253,-3.69690615,"https://www.google.com/maps/place/Calle+de+Jos%C3%A9+Mara%C3%B1%C3%B3n,+15C,+28010+Madrid/@40.429253,-3.696906,15z/data=!4m5!3m4!1s0xd42288c114fb66b:0x3417f5d0d96d7c4c!8m2!3d40.4292534!4d-3.6969063?hl=es-ES","Calle de José Marañón, 15C, 28010 Madrid",912820913,karibu@asociacionkaribu.org,http://www.asociacionkaribu.org/,Karibu,"Servicio medico. De lunes a viernes de 10 a 12,30 y de 17 a 19,30 horas.",,خدمة طبية من الإثنين إلى الجمعة من الساعة 10 إلى 12:30 ومن الساعة 17 إلى 19:30.,,Service médicale. De lundi à vendredi de 10:00 à 12:30 et de 17:00 à 19:30.,,Medical service. Monday to Friday from 10 a.m. to 12.30 p.m. and from 5 p.m. to 7.30 p.m.,
243,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4138212,-3.749510412,"https://www.google.com/maps/place/C%C3%A1ritas+Madrid/@40.4138212,-3.7495104,12z/data=!4m8!1m2!2m1!1sCaritas+madrid!3m4!1s0xd42286f0b452b9b:0xe78816fa2a54765!8m2!3d40.4459641!4d-3.6701723","Santa Hortensia, 1-B,28002 Madrid",915489580,caritasmadrid@caritasmadrid.org,http://www.caritasmadrid.org/,Cáritas Madrid,Alojamiento,,مسكن,,Hébergement,,Accommodation,
244,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.4399277,-3.751555212,"https://www.google.com/maps/place/Programa+Integral+Vicente+de+Pa%C3%BAl/@40.4399277,-3.7515552,12z/data=!4m8!1m2!2m1!1sSan+Vicente+de+Paul+alojamiento+Madrid!3m4!1s0x0:0xf87f976c682687ad!8m2!3d40.4349275!4d-3.6959767","Paseo General Martinez Campos, 18 28010 MADRID",914464739,pivp.direccion@hcsantaluisa.es,,Hijas de la Caridad. San Vicente de Paul,Alojamiento,,مسكن,,Hébergement,,Accommodation,
245,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.4533239,-3.683712517,"https://www.google.com/maps/place/Albergue+San+Juan+De+Dios/@40.4533239,-3.6837125,17z/data=!3m1!4b1!4m5!3m4!1s0xd4228dfec78b549:0xade3f62beb995eb1!8m2!3d40.4533198!4d-3.6815184","Calle Herreros de Tejada, 3, 28016 Madrid",913440020,,https://www.alberguesanjuandediosmadrid.org/,Albergue San Juan de Dios,Albergue. Para solicitar plaza es necesario acudir en persona al Servicio de Trabajo Social del Albergue de Lunes a Viernes de 9:00 h. a 13.00 h.,,مأوى. يجب الحضور لطلب مكان شخصيًا في خدمة العمل الاجتماعي للمأوى من الإثنين إلى الجمعة من الساعة 9:00 إلى 13:00.,,"Auberge. Pour obtenir une place, se présenter en personne au service  d'assitance social de l'auberge du lundi au vendredi de 09:00 à 13:00",,"Shelter. To request a place, it is necessary to go in person to the Social Work Department at the Shelter: Monday to Friday from 9:00 a.m. at 1:00 p.m.",
246,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.4110562,-3.715084717,"https://www.google.com/maps/place/Samur+Social/@40.4110562,-3.7150847,17z/data=!3m1!4b1!4m5!3m4!1s0xd4227d8270cabc3:0x9a2a0d6f6e0fd3a!8m2!3d40.4110521!4d-3.7128906","Carrera de San Francisco, 10, 28005 Madrid",914802020,,https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Samur-Social-Personas-sin-hogar/?vgnextfmt=default&vgnextchannel=1a29b6aec4fad110VgnVCM2000000c205a0aRCRD,Samur Social,"Albergue. Solicitar plaza de forma presencial en arrera de San Francisco, 10 o Acudiendo al Centro de Acogida San Isidro (de lunes a viernes, de 8:00 a 13:00 horas), situado en Paseo del Rey, 34 o llamando directamente al teléfono de emergencias 112",,"مأوى. طلب مكان بشكل حضوري في Carrera de San Francisco, 10 أو بالحضور إلى مركز الإيواء San Isidro (من الإثنين إلى الجمعة، من الساعة 8:00 إلى 13:00)، الموجود في Paseo del Rey, 34 أو بالاتصال مباشرة بهاتف الطوارئ 112",,"Auberge. Pour obtenir une place, se présenter en personne à ""Arrerar de San Francisco 10"" ou  au centre d'accueil de San Isidro (lundi au vendredi de 08:00 à 13:00) situé Paseo del Rey, 34 ou appeler directement au téléphone des urgences 112",,"Shelter. Request a place in person at Arrera de San Francisco, 10, or by going to the San Isidro Reception Center (Monday to Friday, from 8:00 a.m. to 1:00 p.m.), located at Paseo del Rey, 34, or by calling the emergency telephone number (112) directly",
247,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.4254913,-3.725040617,"https://www.google.com/maps/place/Centro+De+Acogida+San+Isidro/@40.4254913,-3.7250406,17z/data=!3m1!4b1!4m5!3m4!1s0xd42286cd77c549f:0x75eeecf26bf08901!8m2!3d40.4254872!4d-3.7228465","Paseo del Rey, 34, 28008 Madrid",917581550,casanisidro@madrid.es,https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Samur-Social-Personas-sin-hogar/Personas-sin-hogar/Red-de-Centros/Centro-de-Acogida-Municipal-Para-Personas-Sin-Hogar-San-Isidro/?vgnextfmt=default&vgnextoid=2bec66051361c010VgnVCM1000000b205a0aRCRD&vgnextchannel=920f9b6bf78b8310VgnVCM2000000c205a0aRCRD,Centro  de acogida San Isidro,Albergue municipal,,مأوى بلدي,,Auberge municiaple,,Municipal shelter,
248,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,40.4351219,-3.708024613,"https://www.google.com/maps/place/RAIS/@40.4351219,-3.7080246,13z/data=!4m8!1m2!2m1!1sfundaci%C3%B3n+rais+madrid!3m4!1s0xd4228c7e5f23571:0xd8f92ad99c10e0df!8m2!3d40.4351219!4d-3.6730057",c/ Ardemans 42 · 28028 Madrid,911108984,,https://www.raisfundacion.org/,Fundación Raís,Apoyo a las personas sin hogar,,دعم الأشخاص بلا مأوى,,Soutien aux sans-abri,,Support for the homeless,
249,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4153774,-3.70828318,"https://www.google.com/maps/place/Plaza+Mayor,+Madrid/@40.4153774,-3.708283,18z/data=!3m1!4b1!4m5!3m4!1s0xd42287ed85fe0d9:0xd202c4f0d67625e8!8m2!3d40.4156181!4d-3.707023",NO existe dirección fisíca facebook: Red Solidaria de Acogida,,"bienvenidarefugiadxs@gmail.com,",http://redsolidariadeacogida.es/,Red Solidaria de Acogida,Apoyo y defensa de los derechos del inmigrante,,دعم حقوق المهاجرين والدفاع عنها,,Soutien et défense des droits des immigrés,,Support and defence of immigrant rights,
250,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40.4189751,-3.700404,"https://www.google.com/maps/place/Apramp/@40.4189751,-3.7025981,17z/data=!3m1!4b1!4m5!3m4!1s0xd4228872412bc4b:0x45faee340fd308ad!8m2!3d40.418971!4d-3.700404","C/ Jardines, 17 Local, 28013 Madrid","609589479,915303287",apramp@apramp.org,https://apramp.org/,APRAMP,Lucha contra la explotación sexual y la trata de seres humanos,,محاربة الاستغلال الجنسي والإتجار بالبشر,,Lutte contre l'explotation sexuelle et la traite des être humains,,Battle against sexual exploitation and human trafficking,
251,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40.421664,-3.703153817,"https://www.google.com/maps/place/Colectivo+Hetaira/@40.421664,-3.7031538,17z/data=!3m1!4b1!4m5!3m4!1s0xd422887ba6b377b:0xbdd0f69957e68be0!8m2!3d40.4216599!4d-3.7009597","Calle de Fuencarral, 18, 28004 Madrid",915232678,hetaira@colectivohetaira.org,https://colectivohetaira.org/,Colectivo Hetaira,Colectivo en defensa de los derechos de las prostitutas,,مجتمع للدفاع عن حقوق العاملات في الدعارة,,Collectif de défense des droits des prostituées,,Collective in defence of the rights of prostitutes,
252,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,40.3988348,-3.6868242,"https://www.google.com/maps/place/Cruz+Blanca/@40.3988348,-3.6912016,16z/data=!4m8!1m2!2m1!1scruz+blanca++fundaci%C3%B3n+madrid+calle+juan+de+mariana!3m4!1s0xd42263c10946115:0x38c301700515b4b9!8m2!3d40.3988348!4d-3.6868242","C/ Juan de Mariana nº 4, local. 28045 Madrid",911090700,,https://www.fundacioncruzblanca.org,Fundación Cruz Blanca,Atención integral a personas en situación de prostitución y victimas de trata,,رعاية كاملة للأشخاص في حالة الدعارة وضحايا الإتجار بالبشر,,Attention intégrale aux personnes en situation de prostitution et victimes de traite humaine,,Comprehensive care for people in situations of prostitution and victims of trafficking,
253,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40.4490185,-3.6534324,"https://www.google.com/maps/place/Fundaci%C3%B3n+de+Solidaridad+Amaranta/@40.4490226,-3.6556265,17z/data=!3m1!4b1!4m5!3m4!1s0xd422f2f38506199:0x2de66aa8e8a8835d!8m2!3d40.4490185!4d-3.6534324","C/ Ramirez de Arellano, 11",915196749,info@fundacionamaranta.org,http://www.fundacionamaranta.org/,Fundación Amaranta,Mujeres en relación con la prostitución y/o víctimas de trata con fines de explotación sexual. Mujeres víctimas de violencia de género,,نساء ذوات صلة بالدعارة و/أو ضحايا الإتجار بالبشر بغرض الاستغلال الجنسي. نساء ضحايا العنف ضد المرأة,,Femmes ayant une relation avec la prostitution et/ou victimes de traite à des fins d'exploitation sexuelle. Femmes victimes de violence de genre.,,Women linked to prostitution and / or victims of trafficking for the purpose of sexual exploitation. Women victims of gender violence,
254,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40.4156181,-3.707023,"https://www.google.com/maps/place/Plaza+Mayor,+Madrid/@40.4153774,-3.708283,18z/data=!3m1!4b1!4m5!3m4!1s0xd42287ed85fe0d9:0xd202c4f0d67625e8!8m2!3d40.4156181!4d-3.707023",CONTACTAR POR TELEFONO,"607542515,913860643",info@proyectoesperanza.org,https://www.proyectoesperanza.org,Proyecto Esperanza,Mujeres en relación con la prostitución y/o víctimas de trata con fines de explotación sexual. Mujeres víctimas de violencia de género,,نساء ذوات صلة بالدعارة و/أو ضحايا الإتجار بالبشر بغرض الاستغلال الجنسي. نساء ضحايا العنف ضد المرأة,,Femmes ayant une relation avec la prostitution et/ou victimes de traite à des fins d'exploitation sexuelle. Femmes victimes de violence de genre.,,Women linked to prostitution and / or victims of trafficking for the purpose of sexual exploitation. Women victims of gender violence,
255,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,40.4306306,-3.6467004,"https://www.google.com/maps/place/Callej%C3%B3n+de+Murcia,+6,+28017+Madrid/@40.4306347,-3.6488945,17z/data=!3m1!4b1!4m8!1m2!2m1!1sCallej%C3%B3n+de+Murcia,+06+local+28017+Madrid+mujeres+en+zona+de+conflictos!3m4!1s0xd422f414e3f4f39:0x289c7543846d5947!8m2!3d40.4306306!4d-3.6467004","Callejón de Murcia, 06 local 28017 Madrid",918316419,madrid@mzc.es,https://www.mzc.es/,Mujeres en Zona de Conflicto,"Asesoramiento juridico , psicologico, laboral a mujeres e hijxs",,مشورة حقوقية، نفسية، وظيفية للنساء والأبناء والبنات,,"Conseil juridique, psychologique, professionel adressé aux femmes et à leurs enfants",,"Legal, psychological and employment advice for women and children",
256,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,37.9792294,-1.0734548,"https://www.google.es/maps/place/Fundaci%C3%B3n+Cepaim/@37.9793105,-1.0731018,15z/data=!4m8!1m2!2m1!1sAvda.+Fabian+Escribano+Moreno,+77+CP+30570+Beniaj%C3%A1n+%E2%80%93+Murcia+%E2%80%93!3m4!1s0xd6382a717c52093:0x479c78b18850bd2a!8m2!3d37.9792294!4d-1.0734548","Avda. Fabian Escribano Moreno, 77CP 30570 Beniaján – Murcia –","968875312,968906862",,http://cepaim.org/fundacion/centros-cepaim/beniajan/,FUNDACION CEPAIM  CENTRO BENIAJÁN,Convivencia y cohesion social ,,تعايش واندماج اجتماعي,,Cohabitation et cohésion sociale,,Promoting community harmony and social cohesion,
257,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,37.9792967,-1.0735049,"https://www.google.es/maps/place/Traves%C3%ADa+Fabi%C3%A1n+Escribano+5,+30570+Beniaj%C3%A1n,+Murcia/@37.9792967,-1.0756936,17z/data=!3m1!4b1!4m5!3m4!1s0xd6382a3fbc6e3bd:0xa6d85ce55bcd3b3e!8m2!3d37.9792967!4d-1.0735049",Travesía Fabián Escribano 5 30570 Beniaján Murcia,969875312,,http://cepaim.org/fundacion/centros-cepaim/beniajan/,FUNDACION CEPAIM  CENTRO BENIAJÁN,Convivencia y cohesion social ,,تعايش واندماج اجتماعي,,Cohabitation et cohésion sociale,,Promotiing community harmony and social cohesion,
258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9795839,-1.1169113,"https://www.google.es/maps/place/FEDERACION+RASINET/@37.9795839,-1.1191,17z/data=!3m1!4b1!4m5!3m4!1s0xd63820cad31b3f5:0xceeeec6130ea6f71!8m2!3d37.9795839!4d-1.1169113","Calle Alberto Sevilla, Local 1, Esc. 5, Bajo, 30011 Murcia","968351024,628180048,618763012",rasinet@rasinet.org,www.http://rasinet.org/,RASINET,Red de Apoyo Social al Inmigrante,,شبكة دعم اجتماعي للمهاجرين,,Réseau de soutien social aux migrants,,Immigrant Social Support Network,
259,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,37.9732148,-1.1342432,"https://www.google.es/maps/place/Asociaci%C3%B3n+Rumi%C3%B1ahui+Hispanoecuatoriana/@37.9720393,-1.1367282,17z/data=!4m8!1m2!2m1!1sUrano+6,+Colonia+San+Esteban,+30010+Murcia+%E2%80%93+Espa%C3%B1a!3m4!1s0xd6382000b16b9a9:0xad55072bb51e385f!8m2!3d37.9732148!4d-1.1342432","Urano 6, Colonia San Esteban, 30010 Murcia – España",0034968223696003460628223,ruminahui@ruminahui.org,https://www.ruminahui.org,Asociación Rumiñahui,Defensa de los derechos de las personas migradas,"Empleo, Genero, Juridico, Convivencia, Familias, Acogida, Retorno voluntario, cultura y ocio.",الدفاع عن حقوق المهاجرين,"فرص عمل, نوع, قانوني, تعايش, أسر و عائلات, إيواء, عودة إختيارية, ثقافة و ترفيه. ",Défense des droits des personnes migrantes,,Defence of the rights of migrants,
260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9865459,-1.115623,"https://www.google.es/maps/place/Av.+Primero+de+Mayo,+Murcia/@37.9865459,-1.1178117,17z/data=!3m1!4b1!4m8!1m2!2m1!1sAvenida+Primero+de+Mayo+Bloque+D+13+Esc+(30006)++Murcia+(Murcia)!3m4!1s0xd638212df1463ef:0x3dd6b756ecee7569!8m2!3d37.9865459!4d-1.115623",Avenida Primero de Mayo Bloque D 13 Esc (30006) Murcia (Murcia),697693756 687565938,jamouray@gmail.com,http://jamouray.blogspot.com/,Asociación Festera Diamoray de Murcia,Una propuesta para luchar por la integración de los jóvenes migrantes a través del arte,"Arte, Integracion, Musica",اقتراح من أجل اندماج المهاجرين الشباب عن طريق الفن,"فن ,إندماج ,موسيقى.",Intégration des jeunes migrants au travers de l'art.,,Integration of young migrants through art and music,
261,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,37.9795693,-1.1152157,"https://www.google.es/maps/place/Calle+Fot%C3%B3grafo+Tom%C3%A1s+Lorente,+30011+Murcia/@37.9795693,-1.1174044,17z/data=!3m1!4b1!4m8!1m2!2m1!1s+C%2F+Fot%C3%B3grafo+Tom%C3%A1s+Lorente,+Bloque+IV,+Bajo,+barrio+Infante+Juan+Manuel+,+30011,+Murcia!3m4!1s0xd63827346ec5103:0x825ea768d0cde2ad!8m2!3d37.9795693!4d-1.1152157","C/ Fotógrafo Tomás Lorente, Bloque IV, Bajo, barrio Infante Juan Manuel (enfrente de Carrefour Infante), 30011, Murcia",619521829,info@asociacionneri.org,http://asociacionneri.org/,Asociación Neri,"Necesidades basicas y urgentes, comida, ropa, clases de español","Necesidades basicas y uregntes, comida, ropa, clases de español",احتياجات أساسية وطارئة، طعام، ملابس، دروس اللغة الإسبانية,"إحتياجات أساسية و عاجلة, غذاء ,ملابس, دروس لتعلم الإسبانية. ","Accueil, alimentation, vêtements, cours d'espagnol",,"Basic and urgent needs, food, clothing, Spanish classes",
262,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9748906,-1.2187964,"https://www.google.es/maps/place/Cruz+Roja+Espa%C3%B1ola/@37.9748906,-1.2209851,17z/data=!3m1!4b1!4m5!3m4!1s0xd647ffd907fb4d1:0x7192e367c6d8bd0c!8m2!3d37.9748906!4d-1.2187964","Calle Carmen, 26, 30820 Alcantarilla, Murcia",968800001,alcantarilla@cruzroja.es,https://www.cruzrojamurcia.es/asamblea-local-municipio-alcantarilla/,CRUZ ROJA. Asamblea Local Municipio ALCANTARILLA,"Atención directa, Humanitaria, Educativa, vivienda, Asilo, Retorno voluntario, busquedas y reagrupacion familiar. ","Atención directa, Humanitaria, Educativa, vivienda, Asilo, Retorno voluntario, busquedas y reagrupacion familiar. ",رعاية مباشرة، إنسانية، تربوية، منزل، لجوء، عودة طوعية، بحوثات ولم الشمل العائلي.,"رعاية مباشرة, رعاية إنسانية, رعاية تعليمية, إيواء مؤقت, طلب اللجوء, عودة إختيارية, بحث, رسائل و تجمع عائلي. ","Direct, humanitaire, éducatif, logement, asile, retour volontaire, perquisition et regroupement familial.",,"Direct care and attention, humanitarian aid, educational support, housing, asylum, voluntary return, searches and family reunification.",
